"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"79","If the Ultimate Government Hooker @realDonaldTrump Is Booted, Anti-Gay Bigot Government Hooker @VP Mike Pence Is An… https://t.co/Vf8GyB9xzp",FALSE,0,NA,2018-01-30 23:59:50,TRUE,NA,"958489967768014849",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","PinkSheepNews",0,FALSE,FALSE,NA,NA
"80","RT @GOPChairwoman: Under @realDonaldTrump’s leadership, our State of the Union is strong. #SOTU https://t.co/Q0pi6BwRAf",FALSE,0,NA,2018-01-30 23:59:50,FALSE,NA,"958489967755440128",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","mcatee_chrystal",895,TRUE,FALSE,NA,NA
"81","RT @southern4MAGA: Be Assured @realDonaldTrump Holds All The Cards....Don’t Believe Anything From MSM Or The Dems....They’re All In #PanicM…",FALSE,0,NA,2018-01-30 23:59:50,FALSE,NA,"958489967512211456",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MilaVasileva789",422,TRUE,FALSE,NA,NA
"82","RT @rosadelauro: WATCH LIVE — @HouseDems tell @realDonaldTrump to end outsourcing &amp; raise their wages in any renegotiated NAFTA.  https://t…",FALSE,0,NA,2018-01-30 23:59:50,FALSE,NA,"958489967382224896",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","StanGreenberg",7,TRUE,FALSE,NA,NA
"83","@realDonaldTrump  @GOPLeader @SpeakerRyan   Angel Dad Ray Tranchant on 'Dreamers': 'My Kid Can't Have Any Dreams. .… https://t.co/m2Q7GVNXYI",FALSE,0,"realDonaldTrump",2018-01-30 23:59:50,TRUE,NA,"958489966794883072","25073877","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","33Quince",0,FALSE,FALSE,NA,NA
"84","Nooo  you dumbass traitorous MORON @realDonaldTrump  @POTUS  AMERICAN'S DESERVE A COUNTRY WITHOUT DONALD TRUMP'S AN… https://t.co/JoNAC14pYx",FALSE,0,NA,2018-01-30 23:59:50,TRUE,NA,"958489966299906049",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","persistentlady7",0,FALSE,FALSE,NA,NA
"85","RT @Evan_McMullin: .@realDonaldTrump is refusing to implement new bipartisan Kremlin sanctions vital to protecting our democracy. In doing…",FALSE,0,NA,2018-01-30 23:59:50,FALSE,NA,"958489966123745280",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","John_the_L",12978,TRUE,FALSE,NA,NA
"86","RT @EdanClay: Gotta love @realDonaldTrump #SOTU address stealing the them ""New American Moment"" from @HillaryClinton from 2010! 
https://t.…",FALSE,0,NA,2018-01-30 23:59:49,FALSE,NA,"958489963644862464",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","melodyisdestiny",42,TRUE,FALSE,NA,NA
"87","@malkaavram @childofeternity @Claudia_Kealoha @4hala @carmarder @ErezNeumark @MMayerhoff @schlockDoctrine @asafash… https://t.co/FZKADugtCD",FALSE,1,"malkaavram",2018-01-30 23:59:49,TRUE,"958472651470721024","958489962818621440","909171027057537024","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ZioBuster",0,FALSE,FALSE,NA,NA
"88","Tonight I will be watching all of President @BarackObama's past State of The Union addresses while @realDonaldTrump… https://t.co/l3b7nN8yOr",FALSE,7,NA,2018-01-30 23:59:49,TRUE,NA,"958489961761615872",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","JuanaLaLoca777",3,FALSE,FALSE,NA,NA
"89","@EdanClay @realDonaldTrump @HillaryClinton Oh Melania must have helped him...she’s the best at plagiarism <ed><U+00A0><U+00BD><ed><U+00B8><U+008F>",FALSE,1,"EdanClay",2018-01-30 23:59:49,FALSE,"958488174082355200","958489960562098177","793902637733146624","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","SharonWillow54",0,FALSE,FALSE,NA,NA
"90","RT @apropos69: How you @realDonaldTrump will be Remembered. #cwar1619 #shitholegate #Racism #Loser <U+26A1><U+FE0F>#BlackLivesMatter<U+26A1><U+FE0F>@opinion8tdbitch @p…",FALSE,0,NA,2018-01-30 23:59:48,FALSE,NA,"958489959828205570",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","cam8303",2,TRUE,FALSE,NA,NA
"91","@jeffrey_hatwig @TomiLahren @realDonaldTrump Your POTUS  Donald J Trump has undermined EVERYTHING  that America onc… https://t.co/1dBYIjdtuq",FALSE,0,"jeffrey_hatwig",2018-01-30 23:59:48,TRUE,"958000925490073600","958489959282987009","717822804545044481","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","zurain",0,FALSE,FALSE,NA,NA
"92","@JiffyDot @realDonaldTrump You MAGA bitches are all the same... useless...",FALSE,0,"JiffyDot",2018-01-30 23:59:48,FALSE,"958487305567666177","958489958989275136","41483772","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","TR0771N",0,FALSE,FALSE,NA,NA
"93","@mobilemediamike @SenSchumer @realDonaldTrump Bravo!  I feel you! (From a fellow NYer) #ReleaseTheMemo , #MAGA",FALSE,0,"mobilemediamike",2018-01-30 23:59:48,FALSE,"958472842731032577","958489958817435649","2420599196","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Amama97216137",0,FALSE,FALSE,NA,NA
"94","@globalenergy @DByers21 @thehill We love you President Trump &amp; Gov Perry #DrainTheSwamp @potus @realDonaldTrump… https://t.co/epUNf1NDg0",FALSE,1,"globalenergy",2018-01-30 23:59:48,TRUE,"956907002558668803","958489957789765633","26051412","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","jdavis3",0,FALSE,FALSE,NA,NA
"95","RT @SenSchumer: Why won’t @realDonaldTrump use the power given to him by a near unanimous vote in Congress to hold Russia accountable for i…",FALSE,0,NA,2018-01-30 23:59:48,FALSE,NA,"958489957521387520",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","CTO1ChipNagel",7999,TRUE,FALSE,NA,NA
"96","RT @almostjingo: <ed><U+00A0><U+00BD><ed><U+00BA><U+00B8> (1) While the Congressional Black Caucus spends the day telling everyone @realDonaldTrump is a racist and that they’re b…",FALSE,0,NA,2018-01-30 23:59:48,FALSE,NA,"958489956518973442",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RedNationRising",196,TRUE,FALSE,NA,NA
"97","RT @WhipHoyer: America’s students &amp; workers are worse off due to @RealDonaldTrump’s policies during his first year in office. RT if you agr…",FALSE,0,NA,2018-01-30 23:59:48,FALSE,NA,"958489955973632000",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BobbyScott",26,TRUE,FALSE,NA,NA
"98","@FIRE_THE_FOOL @realDonaldTrump @GOP  https://t.co/HmmyBszHx3",FALSE,0,"FIRE_THE_FOOL",2018-01-30 23:59:48,FALSE,"958154670018502656","958489955860402176","827658471000600576","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ZacharyDurren",0,FALSE,FALSE,NA,NA
"99","RT @Harlan: There are 5, yes *FIVE* Democratic Responses to President @realDonaldTrump’s #SOTU...

The Democratic Party is so splintered.…",FALSE,0,NA,2018-01-30 23:59:47,FALSE,NA,"958489955734573056",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BruceHagen",1857,TRUE,FALSE,NA,NA
"100","THE SCOOP VIDEO: Jay-Z Tries to Trash Trump, Twitter Trounces Him and @realDonaldTrump Weighed In… https://t.co/LfiTeJKPfN",FALSE,0,NA,2018-01-30 23:59:47,TRUE,NA,"958489955621195776",NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","USAmericaNow",0,FALSE,FALSE,NA,NA
"101","@LouDobbs @RepMattGaetz @realDonaldTrump Will you release the Dems memo in response to the Nunes/GOP memo in the name of full transparency?",FALSE,1,"LouDobbs",2018-01-30 23:59:47,FALSE,"958459810369941504","958489955365543936","26487169","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","horassonang",0,FALSE,FALSE,NA,NA
"102","RT @PollingAmerica: <U+2777> Day Poll: State of the Union <U+21AF>

Will you be watching @POTUS @realDonaldTrump deliver the State of the Union Address o…",FALSE,0,NA,2018-01-30 23:59:47,FALSE,NA,"958489955063525377",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Zett49041359",3070,TRUE,FALSE,NA,NA
"103","RT @TrumpQAnon: <ed><U+00A0><U+00BD><ed><U+00B1><U+0087>@realDonaldTrump @BarackObama @HillaryClinton https://t.co/rxMz0NrOB0",FALSE,0,NA,2018-01-30 23:59:47,FALSE,NA,"958489954996322305",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SATIRNC",20,TRUE,FALSE,NA,NA
"104","@realDonaldTrump Then why are they. Since you took office they gave expanded by 50%.",FALSE,0,"realDonaldTrump",2018-01-30 23:59:47,FALSE,"957387711693905925","958489954060922880","25073877","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","lefors_richard",0,FALSE,FALSE,NA,NA
"105","RT @LouDobbs: Dimms Despair:  @realDonaldTrump historic economic and market boom in first year, Dimms panic over avalanche of good economic…",FALSE,0,NA,2018-01-30 23:59:47,FALSE,NA,"958489953750614016",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ColdBrew999",794,TRUE,FALSE,NA,NA
"106","RT @BlackGirlMagix: Hello @realDonaldTrump
 
You’re the worst “president” ever. Everyone who retweets this agrees.",FALSE,0,NA,2018-01-30 23:59:46,FALSE,NA,"958489951389306880",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","gayle99",1388,TRUE,FALSE,NA,NA
"107","@EagleMemeBot @Frank00021146 @stucknsecland @aminawant @TrumpQAnon @realDonaldTrump @POTUS @LexiHunt00… https://t.co/z8aEIQnoo3",FALSE,0,"EagleMemeBot",2018-01-30 23:59:46,TRUE,"958489820082376704","958489951188017152","53315974","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Jack_W002",0,FALSE,FALSE,NA,NA
"108","@DailyMail @realDonaldTrump is delusional",FALSE,0,"DailyMail",2018-01-30 23:59:46,FALSE,"958487952610484224","958489951179550720","380285402","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","____Queen____V",0,FALSE,FALSE,NA,NA
"109","RT @ByeByeObama1: Are you going to support @POTUS @realDonaldTrump and watch the State of the Union address? #SOTU 

#MAGA #AmericaFirst #R…",FALSE,0,NA,2018-01-30 23:59:46,FALSE,NA,"958489950957088768",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","OutOfTheBlue201",43,TRUE,FALSE,NA,NA
"110","RT @Scavino45: <ed><U+00A0><U+00BD><ed><U+00BA><U+00A8>Happening Now:
@POTUS @realDonaldTrump welcoming tonight’s #SOTU special guests to the Oval Office. https://t.co/RURp9Goiz6",FALSE,0,NA,2018-01-30 23:59:46,FALSE,NA,"958489950458122241",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Auburngirlx",1993,TRUE,FALSE,NA,NA
"111","RT @UltraViolet: Before @realDonaldTrump addresses the nation tonight at the State of the Union, we have a message for Congress at Trump's…",FALSE,0,NA,2018-01-30 23:59:46,FALSE,NA,"958489949648519168",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","kat343434",870,TRUE,FALSE,NA,NA
"112","RT @michellesawyer6: @EllenMeister @SenatorBrittain @SenSchumer @realDonaldTrump He also blame a Muslim for Kentucky shooting when the kid…",FALSE,0,NA,2018-01-30 23:59:46,FALSE,NA,"958489949610893312",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","cdean12_dean",1,TRUE,FALSE,NA,NA
"113","Seriously? White again? I believe @POTUS @realDonaldTrump is making America BRIGHT again. Turn on the lights and ex… https://t.co/GT6LWd1huf",FALSE,1,NA,2018-01-30 23:59:46,TRUE,NA,"958489949204033536",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Mel_661",0,FALSE,FALSE,NA,NA
"114","RT @mamaknock1: #SOTU #FakeNews  Who's yo daddy? Who's yo mama? #MAGA #QAnon #DeepStateCoup @realDonaldTrump #GreatAwakening  #ReleaseTheMe…",FALSE,0,NA,2018-01-30 23:59:46,FALSE,NA,"958489948906192896",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","WoolHoll",16,TRUE,FALSE,NA,NA
"115","RT @Scavino45: Today, @POTUS @realDonaldTrump welcomes #SOTU honored guests; Robert Mickens, Evelyn Rodriguez, Freddy Cuevas and Elizabeth…",FALSE,0,NA,2018-01-30 23:59:46,FALSE,NA,"958489948562354177",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","nepafortrump",702,TRUE,FALSE,NA,NA
"116","RT @SenSchumer: Why won’t @realDonaldTrump use the power given to him by a near unanimous vote in Congress to hold Russia accountable for i…",FALSE,0,NA,2018-01-30 23:59:46,FALSE,NA,"958489948000346114",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Chazmaspaz",7999,TRUE,FALSE,NA,NA
"117","@tunein @MSNBC @realDonaldTrump @RepJoeKennedy Very proud of my @POTUS!  Thank you for Making America Great Again!",FALSE,0,"tunein",2018-01-30 23:59:46,FALSE,"958436874166546433","958489947715055616","54688421","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","grammajenny123",0,FALSE,FALSE,NA,NA
"118","@wokeluisa @realDonaldTrump Someone please hack his teleprompter!",FALSE,0,"wokeluisa",2018-01-30 23:59:46,FALSE,"958421601988390912","958489947689820160","842368501528559616","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","aleprechaunist",0,FALSE,FALSE,NA,NA
"119","RT @ExDemLatina: .@realDonaldTrump should just read part of Bill Clinton’s #SOTU address from 1995 word for word on Illegal Immigration.…",FALSE,0,NA,2018-01-30 23:59:46,FALSE,NA,"958489947601821696",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","belleartiste",1550,TRUE,FALSE,NA,NA
"120","RT @tedlieu: This story on Victor Cha shows the continued chaos of the @realDonaldTrump Administration when it comes to North Korea. Utterl…",FALSE,0,NA,2018-01-30 23:59:46,FALSE,NA,"958489947467649025",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BFurdyna",2322,TRUE,FALSE,NA,NA
"121","@SenSchumer @realDonaldTrump Pee pee tape",FALSE,0,"SenSchumer",2018-01-30 23:59:45,FALSE,"958367644922601472","958489947371180032","17494010","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","idlbeokay_bob",0,FALSE,FALSE,NA,NA
"122","RT @617to416: @ProudResister @LisetteFahrun Essentially, @GOP and @realDonaldTrump are saying that it's okay for the Russians to interfere…",FALSE,0,NA,2018-01-30 23:59:45,FALSE,NA,"958489946855129088",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MayBeBob",84,TRUE,FALSE,NA,NA
"123","RT @AmericanVoterUS: FBI DRAMA 

AS THE WORLD TURNS 

#ReleaseTheMemo
.@realDonaldTrump
BREAKING NEWS: McCabe forced out for role in HILLAR…",FALSE,0,NA,2018-01-30 23:59:45,FALSE,NA,"958489946729472000",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","PatNarron",519,TRUE,FALSE,NA,NA
"124","@realDonaldTrump https://t.co/28ePBy3Zlb",FALSE,0,"realDonaldTrump",2018-01-30 23:59:45,FALSE,NA,"958489946016374784","25073877","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ChefJennaMc",0,FALSE,FALSE,NA,NA
"125","Why are people anticipating the #SOTU . There is nothing @RealDonaldTrump can do or say that will redeem the harm h… https://t.co/9Rs0dFWnbL",FALSE,4,NA,2018-01-30 23:59:45,TRUE,NA,"958489945773031424",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Cajsa",0,FALSE,FALSE,NA,NA
"126","@WLLTEKOA @realDonaldTrump Stop watching CNN and do your own unbiased research. Our @POTUS represents and fights fo… https://t.co/6CfrwbrZOD",FALSE,0,"WLLTEKOA",2018-01-30 23:59:45,TRUE,"958486552828461056","958489945009737728","156906892","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","sienna_foster",0,FALSE,FALSE,NA,NA
"127","THE SCOOP VIDEO: Jay-Z Tries to Trash Trump, Twitter Trounces Him and @realDonaldTrump Weighed In… https://t.co/KsJQ9DepmW",FALSE,0,NA,2018-01-30 23:59:45,TRUE,NA,"958489944837603328",NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","GarciaSebas2457",0,FALSE,FALSE,NA,NA
"128","THE SCOOP VIDEO: Jay-Z Tries to Trash Trump, Twitter Trounces Him and @realDonaldTrump Weighed In… https://t.co/QoAA1ssfIo",FALSE,0,NA,2018-01-30 23:59:45,TRUE,NA,"958489944732844032",NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","winnercitizenus",0,FALSE,FALSE,NA,NA
"129","RT @Harlan: There are 5, yes *FIVE* Democratic Responses to President @realDonaldTrump’s #SOTU...

The Democratic Party is so splintered.…",FALSE,0,NA,2018-01-30 23:59:45,FALSE,NA,"958489944242126849",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SWCCEM",1857,TRUE,FALSE,NA,NA
"130","@SecularByNature @Autism_NewHope @mission2heal @ericbolling @SIDSexposed @POTUS @realDonaldTrump Rofl",FALSE,0,"SecularByNature",2018-01-30 23:59:45,FALSE,"917417623603810305","958489944221278208","4495311856","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MarkMckenney13",0,FALSE,FALSE,NA,NA
"131","@mac_balzac @joynorthga @realDonaldTrump - 5",FALSE,3,"mac_balzac",2018-01-30 23:59:45,FALSE,"958364628710514688","958489943977971716","3058359926","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","djr3428",2,FALSE,FALSE,NA,NA
"132","RT @FunnyBaldChris: The @POTUS @realDonaldTrump is preparing to give his, First State Of The Union Address tomorrow. It should be a really…",FALSE,0,NA,2018-01-30 23:59:45,FALSE,NA,"958489943692709888",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Mercitraci1",776,TRUE,FALSE,NA,NA
"133","@bobbypulido425 @GeraldoRivera @realDonaldTrump Nope Hannity has them",FALSE,4,"bobbypulido425",2018-01-30 23:59:44,FALSE,"958462522578952194","958489942837018624","113812373","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","jja19710",0,FALSE,FALSE,NA,NA
"134","@BretBaier @realDonaldTrump https://t.co/DCwLK8Excr",FALSE,0,"BretBaier",2018-01-30 23:59:44,FALSE,"958448832186126336","958489942375718916","18646108","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Vascudave1",0,FALSE,FALSE,NA,NA
